warrior_level,weapon,bomb,opponent,trial,outcome,turns,bombs_thrown,bombs_hit,bomb_damage_total,melee_swings,warrior_hp_remaining,warrior_max_hp,opponents_alive,opponents_total
1,KATANA,FREEZE_BOMB,UNIQUE_BUG_PRODIGY,2,win,13,10,10,103,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_DEVELOPED_MASK_IMP,0,win,10,8,8,99,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_DEVELOPED_MASK_IMP,1,win,12,9,9,90,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_DEVELOPED_MASK_IMP,2,win,10,7,7,78,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_GHOST,0,win,8,7,7,75,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_GHOST,1,win,9,8,8,79,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_GHOST,2,win,9,6,6,72,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,win,18,10,10,109,1,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,win,23,10,10,114,1,15.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,win,21,10,10,118,1,22.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_CLEAVER,0,loss,26,10,10,98,1,0.00,25.00,1,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_CLEAVER,1,win,17,10,10,115,2,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_CLEAVER,2,win,17,10,10,109,1,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_FIGHTER,0,win,13,10,10,105,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_FIGHTER,1,win,10,9,9,109,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_FIGHTER,2,win,12,9,9,111,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_GENERAL,0,loss,39,10,10,117,11,0.00,25.00,1,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_GENERAL,1,win,17,10,10,96,2,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_GENERAL,2,loss,37,10,10,116,10,0.00,25.00,2,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,9,7,7,80,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,9,8,8,93,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,12,10,10,84,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_LARGE_MASK_IMP,0,win,10,5,5,54,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_LARGE_MASK_IMP,1,win,8,6,6,78,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_LARGE_MASK_IMP,2,win,8,6,6,70,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_LOATHESOME_BUG,0,win,8,4,4,36,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_LOATHESOME_BUG,1,win,4,3,3,35,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_LOATHESOME_BUG,2,win,5,4,4,44,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_MASK_IMP,0,win,9,4,4,46,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_MASK_IMP,1,win,12,5,5,57,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_MASK_IMP,2,win,7,5,5,49,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_RAT,0,win,7,6,6,57,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_RAT,1,win,8,6,6,58,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_RAT,2,win,14,6,6,65,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_SOLDIER_BUG,0,win,13,9,9,99,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_SOLDIER_BUG,1,win,9,8,8,90,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_SOLDIER_BUG,2,win,12,8,8,85,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_SPIDER,0,win,9,6,6,65,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_SPIDER,1,win,6,4,4,44,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,UNIQUE_SPIDER,2,win,6,5,5,58,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,WOLF,0,win,8,7,7,90,0,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,WOLF,1,win,11,8,8,86,1,25.00,25.00,0,3
1,KATANA,FREEZE_BOMB,WOLF,2,win,10,8,8,94,0,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BARBARIAN_PRINCESS,0,loss,20,10,0,0,5,0.00,25.00,3,3
1,KATANA,OIL_BOMB,BARBARIAN_PRINCESS,1,loss,16,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,BARBARIAN_PRINCESS,2,loss,16,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,BAT,0,win,16,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BAT,1,win,18,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BAT,2,win,24,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BLACK_ANT,0,win,18,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BLACK_ANT,1,win,16,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BLACK_ANT,2,win,18,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BLAZING_FIREMOUSE,0,loss,14,9,0,0,2,0.00,25.00,1,3
1,KATANA,OIL_BOMB,BLAZING_FIREMOUSE,1,loss,15,10,0,0,2,0.00,25.00,1,3
1,KATANA,OIL_BOMB,BLAZING_FIREMOUSE,2,loss,14,10,0,0,1,0.00,25.00,2,3
1,KATANA,OIL_BOMB,BLOB,0,win,63,10,0,0,17,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BLOB,1,win,53,10,0,0,15,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BLOB,2,win,55,10,0,0,15,25.00,25.00,0,3
1,KATANA,OIL_BOMB,BUG_PRODIGY,0,loss,25,10,0,0,1,0.00,25.00,2,3
1,KATANA,OIL_BOMB,BUG_PRODIGY,1,win,36,10,0,0,6,19.00,25.00,0,3
1,KATANA,OIL_BOMB,BUG_PRODIGY,2,loss,35,10,0,0,4,0.00,25.00,2,3
1,KATANA,OIL_BOMB,CAT,0,win,23,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,CAT,1,win,15,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,CAT,2,win,14,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,CAT_PB,0,loss,12,9,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,CAT_PB,1,loss,11,9,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,CAT_PB,2,loss,14,9,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,DEVELOPED_MASK_IMP,0,win,43,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,DEVELOPED_MASK_IMP,1,win,34,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,DEVELOPED_MASK_IMP,2,win,34,10,0,0,4,25.00,25.00,0,3
1,KATANA,OIL_BOMB,DOG,0,win,26,10,0,0,8,25.00,25.00,0,3
1,KATANA,OIL_BOMB,DOG,1,win,21,10,0,0,6,25.00,25.00,0,3
1,KATANA,OIL_BOMB,DOG,2,win,25,10,0,0,7,25.00,25.00,0,3
1,KATANA,OIL_BOMB,GHOST,0,win,35,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,GHOST,1,draw,200,10,0,0,3,25.00,25.00,3,3
1,KATANA,OIL_BOMB,GHOST,2,win,39,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,HORRIBLE_MASK_IMP,0,win,55,10,0,0,4,25.00,25.00,0,3
1,KATANA,OIL_BOMB,HORRIBLE_MASK_IMP,1,win,50,10,0,0,7,20.00,25.00,0,3
1,KATANA,OIL_BOMB,HORRIBLE_MASK_IMP,2,win,66,10,0,0,8,18.00,25.00,0,3
1,KATANA,OIL_BOMB,HORROR,0,loss,30,10,0,0,10,0.00,25.00,1,3
1,KATANA,OIL_BOMB,HORROR,1,loss,28,10,0,0,8,0.00,25.00,3,3
1,KATANA,OIL_BOMB,HORROR,2,loss,17,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,KISSYBLOB,0,win,70,10,0,0,18,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KISSYBLOB,1,win,39,10,0,0,10,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KISSYBLOB,2,win,53,10,0,0,14,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KITTEN,0,win,24,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KITTEN,1,win,19,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KITTEN,2,win,23,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_CLEAVER,0,win,29,10,0,0,4,3.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_CLEAVER,1,loss,29,10,0,0,5,0.00,25.00,2,3
1,KATANA,OIL_BOMB,KOBOLD_CLEAVER,2,loss,29,10,0,0,4,0.00,25.00,2,3
1,KATANA,OIL_BOMB,KOBOLD_FIGHTER,0,win,28,10,0,0,7,24.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_FIGHTER,1,win,23,10,0,0,6,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_FIGHTER,2,win,28,10,0,0,7,24.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_GENERAL,0,loss,26,10,0,0,6,0.00,25.00,3,3
1,KATANA,OIL_BOMB,KOBOLD_GENERAL,1,win,25,10,0,0,8,3.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_GENERAL,2,loss,29,10,0,0,9,0.00,25.00,1,3
1,KATANA,OIL_BOMB,KOBOLD_SPEARMAN,0,win,26,10,0,0,4,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_SPEARMAN,1,win,22,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,KOBOLD_SPEARMAN,2,win,22,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,LARGE_MASK_IMP,0,win,38,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,LARGE_MASK_IMP,1,win,36,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,LARGE_MASK_IMP,2,win,32,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,LOATHESOME_BUG,0,win,20,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,LOATHESOME_BUG,1,win,16,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,LOATHESOME_BUG,2,win,19,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,MANEGARM,0,loss,14,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,MANEGARM,1,loss,12,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,MANEGARM,2,loss,11,9,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,MASK_IMP,0,win,22,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,MASK_IMP,1,win,24,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,MASK_IMP,2,win,19,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,MOUSE,0,win,20,9,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,MOUSE,1,win,16,10,0,0,1,25.00,25.00,0,3
1,KATANA,OIL_BOMB,MOUSE,2,win,21,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,ORC_HALBERDIER,0,loss,19,10,0,0,4,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_HALBERDIER,1,loss,21,10,0,0,3,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_HALBERDIER,2,loss,18,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_PRESIDENT,0,loss,23,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_PRESIDENT,1,loss,24,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_PRESIDENT,2,loss,24,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_SNIPER,0,loss,27,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_SNIPER,1,loss,25,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,ORC_SNIPER,2,loss,36,10,0,0,4,0.00,25.00,3,3
1,KATANA,OIL_BOMB,PALUG,0,loss,11,8,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,PALUG,1,loss,10,8,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,PALUG,2,loss,13,9,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,RAT,0,win,19,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,RAT,1,win,16,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,RAT,2,win,14,9,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,RED_ANT,0,win,19,10,0,0,4,25.00,25.00,0,3
1,KATANA,OIL_BOMB,RED_ANT,1,win,20,10,0,0,4,25.00,25.00,0,3
1,KATANA,OIL_BOMB,RED_ANT,2,win,25,10,0,0,3,25.00,25.00,0,3
1,KATANA,OIL_BOMB,SOLDIER_BUG,0,win,23,10,0,0,6,25.00,25.00,0,3
1,KATANA,OIL_BOMB,SOLDIER_BUG,1,win,22,10,0,0,6,25.00,25.00,0,3
1,KATANA,OIL_BOMB,SOLDIER_BUG,2,win,25,10,0,0,5,25.00,25.00,0,3
1,KATANA,OIL_BOMB,SPIDER,0,loss,18,9,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,SPIDER,1,loss,17,10,0,0,2,0.00,25.00,1,3
1,KATANA,OIL_BOMB,SPIDER,2,loss,18,10,0,0,2,0.00,25.00,1,3
1,KATANA,OIL_BOMB,UNIQUE_BAT,0,loss,14,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_BAT,1,win,19,10,0,0,4,10.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_BAT,2,loss,18,10,0,0,2,0.00,25.00,1,3
1,KATANA,OIL_BOMB,UNIQUE_BUG_PRODIGY,0,loss,22,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_BUG_PRODIGY,1,loss,20,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_BUG_PRODIGY,2,loss,22,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_DEVELOPED_MASK_IMP,0,loss,63,10,0,0,6,0.00,25.00,1,3
1,KATANA,OIL_BOMB,UNIQUE_DEVELOPED_MASK_IMP,1,win,50,10,0,0,6,10.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_DEVELOPED_MASK_IMP,2,loss,42,10,0,0,4,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_GHOST,0,loss,12,9,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_GHOST,1,loss,12,9,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_GHOST,2,loss,12,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,loss,39,10,0,0,4,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,loss,26,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,loss,31,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_CLEAVER,0,loss,28,10,0,0,7,0.00,25.00,2,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_CLEAVER,1,loss,28,10,0,0,6,0.00,25.00,2,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_CLEAVER,2,loss,23,10,0,0,4,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_FIGHTER,0,loss,30,10,0,0,8,0.00,25.00,2,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_FIGHTER,1,win,25,10,0,0,8,7.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_FIGHTER,2,loss,19,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_GENERAL,0,loss,18,10,0,0,3,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_GENERAL,1,loss,20,10,0,0,4,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_GENERAL,2,loss,18,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,34,10,0,0,8,1.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,27,10,0,0,7,7.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,35,10,0,0,6,11.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_LARGE_MASK_IMP,0,win,35,10,0,0,5,11.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_LARGE_MASK_IMP,1,win,42,10,0,0,4,13.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_LARGE_MASK_IMP,2,win,48,10,0,0,5,9.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_LOATHESOME_BUG,0,win,19,10,0,0,4,21.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_LOATHESOME_BUG,1,win,19,10,0,0,3,7.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_LOATHESOME_BUG,2,win,17,10,0,0,3,21.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_MASK_IMP,0,win,35,10,0,0,3,15.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_MASK_IMP,1,win,26,10,0,0,3,14.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_MASK_IMP,2,win,32,10,0,0,4,15.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_RAT,0,win,17,10,0,0,4,16.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_RAT,1,win,29,10,0,0,6,15.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_RAT,2,win,21,10,0,0,5,15.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_SOLDIER_BUG,0,win,28,10,0,0,7,19.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_SOLDIER_BUG,1,win,27,10,0,0,7,17.00,25.00,0,3
1,KATANA,OIL_BOMB,UNIQUE_SOLDIER_BUG,2,loss,18,10,0,0,2,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_SPIDER,0,loss,14,10,0,0,1,0.00,25.00,3,3
1,KATANA,OIL_BOMB,UNIQUE_SPIDER,1,loss,15,9,0,0,2,0.00,25.00,2,3
1,KATANA,OIL_BOMB,UNIQUE_SPIDER,2,loss,18,10,0,0,3,0.00,25.00,1,3
1,KATANA,OIL_BOMB,WOLF,0,loss,18,10,0,0,3,0.00,25.00,2,3
1,KATANA,OIL_BOMB,WOLF,1,loss,14,10,0,0,0,0.00,25.00,3,3
1,KATANA,OIL_BOMB,WOLF,2,loss,15,10,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,BARBARIAN_PRINCESS,0,loss,13,10,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,BARBARIAN_PRINCESS,1,loss,14,10,0,0,1,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,BARBARIAN_PRINCESS,2,loss,11,8,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,BAT,0,win,16,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BAT,1,win,23,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BAT,2,win,18,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLACK_ANT,0,win,19,10,0,0,4,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLACK_ANT,1,win,18,10,0,0,5,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLACK_ANT,2,win,17,10,0,0,5,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLAZING_FIREMOUSE,0,win,19,10,0,0,3,17.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLAZING_FIREMOUSE,1,win,17,10,0,0,3,1.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLAZING_FIREMOUSE,2,win,17,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLOB,0,win,42,10,0,0,16,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLOB,1,win,56,10,0,0,16,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BLOB,2,win,51,10,0,0,11,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,BUG_PRODIGY,0,loss,16,9,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,BUG_PRODIGY,1,loss,20,10,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,BUG_PRODIGY,2,loss,21,10,0,0,1,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,CAT,0,win,21,10,0,0,6,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,CAT,1,win,21,10,0,0,4,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,CAT,2,win,17,10,0,0,5,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,CAT_PB,0,loss,12,9,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,CAT_PB,1,loss,10,6,0,0,1,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,CAT_PB,2,loss,10,7,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,DEVELOPED_MASK_IMP,0,win,38,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,DEVELOPED_MASK_IMP,1,win,44,10,0,0,4,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,DEVELOPED_MASK_IMP,2,win,34,10,0,0,6,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,DOG,0,win,27,10,0,0,9,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,DOG,1,win,30,10,0,0,9,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,DOG,2,win,22,10,0,0,8,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,GHOST,0,win,32,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,GHOST,1,win,29,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,GHOST,2,win,25,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,HORRIBLE_MASK_IMP,0,win,42,10,0,0,6,20.00,25.00,0,3
1,KATANA,SHOCK_BOMB,HORRIBLE_MASK_IMP,1,win,37,10,0,0,6,23.00,25.00,0,3
1,KATANA,SHOCK_BOMB,HORRIBLE_MASK_IMP,2,win,36,10,0,0,6,23.00,25.00,0,3
1,KATANA,SHOCK_BOMB,HORROR,0,loss,12,9,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,HORROR,1,loss,12,9,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,HORROR,2,loss,13,9,0,0,1,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KISSYBLOB,0,win,40,10,0,0,16,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KISSYBLOB,1,win,36,10,0,0,13,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KISSYBLOB,2,win,57,10,0,0,13,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KITTEN,0,win,17,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KITTEN,1,win,14,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KITTEN,2,win,14,9,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KOBOLD_CLEAVER,0,loss,17,10,0,0,1,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KOBOLD_CLEAVER,1,loss,19,10,0,0,3,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KOBOLD_CLEAVER,2,loss,17,10,0,0,1,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KOBOLD_FIGHTER,0,win,21,10,0,0,5,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KOBOLD_FIGHTER,1,win,30,10,0,0,10,23.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KOBOLD_FIGHTER,2,win,32,10,0,0,9,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KOBOLD_GENERAL,0,loss,25,10,0,0,10,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KOBOLD_GENERAL,1,loss,27,10,0,0,9,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KOBOLD_GENERAL,2,loss,14,8,0,0,0,0.00,25.00,3,3
1,KATANA,SHOCK_BOMB,KOBOLD_SPEARMAN,0,win,19,10,0,0,5,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KOBOLD_SPEARMAN,1,win,22,10,0,0,7,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,KOBOLD_SPEARMAN,2,win,29,10,0,0,8,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,LARGE_MASK_IMP,0,win,27,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,LARGE_MASK_IMP,1,win,21,9,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,LARGE_MASK_IMP,2,win,22,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,LOATHESOME_BUG,0,win,13,8,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,LOATHESOME_BUG,1,win,16,10,0,0,3,25.00,25.00,0,3
1,KATANA,SHOCK_BOMB,LOATHESOME_BUG,2,win,16,10,0,0,3,25.00,25.00,0,3
